1,12,133,1530,17557,202478,2334949,26953620,311314829,3598002750,41608790917,481472774916,5574653325781,64583474807886,748651560356525,8683408077943710,100774357543596661,1170189776122070826,13595837311695177925,158050499877544762632,1838327141195789240789,21393576796638834235470,249100305377999984298853,2901963105316208797687066,33824604280272256302392773,394451090135216657048026302,4602242880591090677819599317,53722738839393364788643975644,627415523660091688034416813141,7330897051029447008007895258754
1,13,157,1963,24493,306891,3845245,48219613,604968885,7594125019,95377456669,1198498877641,15067838554861,189532710576235,2385258095983413,30033271917119263,378341459567111821,4768448537584475055,60128436368674904413,758560189125463286029,9574257579241940241645,120898974501975810890347,1527355136802777363301117,19304330132124752141584391,244097913937045061457197245,3087914776768481960964817243,39080101501667875478055462029,494803077823317368742016658785,6267474722458517250727290761581,79420644328339172994354149025719
1,14,183,2471,33307,450555,6094999,82508531,1117394279,15139632977,205218615967,2782985831367,37756897435531,512473605894563,6958813502937115,94533545580391841,1284760635879403411,17467969292707850203,237599140451235172975,3233164582527769932875,44013859375263662594139,599415417518328336613247,8166599455372538222398903,111308288751808492547178717,1517695431639262257939406123,20701915811100349914787700729,282490025386436633848366759567,3856205817449483813771098999955,52659848732512412095472861710891,719381223727821685531433038606241
1,15,211,3060,44311,643630,9349411,135889230,1975812651,28739595732,418199153611,6087702450180,88652330392711,1291494233234190,18821719654899519,274403438686915350,4002045800374244911,58389612546808538010,852214433767478498011,12442870879148384127888,181739500912642344162231,2655422652883678357282170,38812541457169594615158211,567496353983773528846636280,8300515485383004620097160759,121449696262479856081970473980,1777606099394407548459364298891,26026794079738619869174049529720,381197593420050621022949676633511,5584987562579983050962556530399104
1,16,241,3736,57841,897896,13939441,216511456,3364013201,52286152648,812948198641,12644053686496,196723427616241,3061762007865256,47668507615104593,742395982483047976,11565987049627027441,180248589048029539736,2809972922388595661041,43820007330359347434544,683568000891170984385521,10666669699752812108162536,166499391771288649041984241,2599752096593177364633118296,40605556691512236515190440113,634412859982512332772986919496,9914941666549312660903863590961,155002497450389228475463596396736,2423908475437872515353627024109041,37915897885067726231678145224184792
1,17,273,4505,74257,1226873,20271889,335101025,5540933489,91648264409,1516337296657,25095605659761,415459877348881,6880016618812601,113966769793580977,1888402987789883945,31299550394528466961,518928776069331272201,8606030103117736917265,142765279351692991539137,2369005752341650779492369,39321721213628184998161145,652861249726869682737502993,10842521200014494508441542761,180119072484806919097714730833,2993009861779660593038609388377,49747880315194872619647386801617,827099843511888334125708708651089,13754890426558402518445651170881041,228807924334328322845323244946985865
1,18,307,5373,93943,1645941,28840195,505528083,8863490635,155447379603,2726955797419,47850762842991,839875910212711,14745395801754405,258947837664572383,4548646201560726843,79921841050138809871,1404629090183811319425,24692784719483492184763,434200240487503006319367,7636967522958127364895895,134357529890509584820791777,2364354117963582787424335267,41617090572407640500561927691,732721271943788090599028623255,12903661530271271310264971130843,227296824525069541374636138227179,4004784572905445914357834591478475,70578017835214222000284103303204231,1244123129402952493437464480781680559
1,19,343,6346,117307,2172460,40235959,745453486,13814267719,256059961786,4747440801727,88040295893872,1633078353583531,30299522748746788,562299094226567803,10437617654811910576,193792664590947391411,3598941234596614357468,66851805805525048040335,1242086862057622030961200,23082916371344942814152059,429070540184627900051476432,7977474536142860840648143063,148354336912852215490502010922,2759513459092519395707773157323,51340675087688070724427926362754,955403309596847496966213557457967,17783093693126011866874453613475460,331072100181422706600029317253410891,6164981942976395823271676538743136970
1,20,381,7430,144781,2825890,55161181,1077058340,21034700501,410893446626,8028158281981,156890424829140,3066693579826381,59956665328803170,1172458198008443605,22932411652562208050,448636067189129283181,8778702761237672482230,171813702333667705835581,3363381327122907537097664,65854404966982228338024141,1289684526446636245542715010,25262224871943142293555388381,494935544543298127707752187590,9698712972469756418535615704605,190093576227812859179670536246690,3726559742834798210269789233827821,73069388431223267239563857074128860,1433009282945199246741362033746037581,28109173536760159499069245392737622062
1,21,421,8631,176821,3627911,74441221,1527861741,31364449901,643988186247,13225227322021,271652294435361,5580952133778421,114679995217328391,2356954572196897037,48450543140888016051,996161323240099523221,20485377355388769631731,421348244227948743451621,8668041472347899426004045,178354048494570596305871861,3670513063004808110295643431,75553046743835577909959820421,1555457599053024474598441415611,32029113836908970669628898482277,659647272476046525927213437232711,13588085080441533393802191435838581,279952213164655336996119665068651881,5768836410373011659310429119156053621,118896948837238803351846855500961304379
1,22,463,9955,213907,4602543,99038479,2131631755,45887685999,988004288293,21276436442647,458264595613231,9872129241843331,212707238685684391,4583849962164167619,98799550382133306805,2129882966139867132811,45923231768433613553751,990341082773017869486055,21360553461973118780743147,460802950129281259646679699,9942434089914279931292908195,214557931604548346556397915183,4630953927792070297861487581481,99970074890059423216750874339203,2158454359825207967857360899804877,46611022566829487570093980338091367,1006715836781022750758798789135828059,21746895585714495304696277767778637091,469850091026222178086166180983031753821
1,23,507,11408,256543,5776266,130066795,2929394678,65987049635,1486658970512,33499223318419,754968486310116,17017408004106511,383643932287242650,8650344496598784343,195078057460335544298,4400005096541384457271,99258441425985261594670,2239499669188018153478563,50536316632409858265355880,1140577864266409376975984895,25746298064171681204615924582,581263247731960077027339347467,13124986306342488336244061805516,296409741349813424760572724083935,6695043281319881896373658253706168,151245089298856369836324174264267379,3417242646038075829991196257134329240,77221218069206890373908666855825424431,1745273192374917786049434349657965378644
1,24,553,12996,305257,7178140,168806569,3970547616,93406098009,2197687127820,51715580477737,1217143587267552,28650152040683881,674491699986534588,15881469832777194681,373997773455992021436,8808691495412916969961,207499787204998546315908,4888634683286023289967145,115191644325301965382996920,2714673576546619156389210729,63984866668190550432821718492,1508341566764373615261885295273,35561875535574256761029263951652,838555642899490940824165717786633,19776121281215927320504816133232204,466457493838255117954746562858375817,11003845251883384142704448676661161840,259619926321144112184748175002798472041,6126217578753661320120749924397778319044
1,25,601,14725,360601,8839925,216720601,5314079425,130321081001,3196405247845,78409513440601,1923691449374425,47202136993800601,1158370204497685525,28431019443962401481,697905598405273064125,17134047891293618520601,420709341599091301359725,10331492147323481162880601,253747914994435533474704305,6233045057859884348225435801,153128562936573392428009494325,3762444483330066608210715600601,92457412581259034499621763988925,2272327333024228169884503124249081,55854393914790362529931545720885925,1373095846373314788325832721101041401,33759902131470207495447796901564062825,830152862521704314209698162559204680601,20416028727821411485953829204154411399565
1,26,651,16601,423151,10796201,275470651,7029905051,179422935251,4579966612871,116923517815651,2985359329266951,76233596447613151,1946933694329021801,49729117844683443271,1270354908381134404751,32455923897086861958151,829310831758260110763101,21193125499536347121505651,541660093874008628642915831,13845628372962503737425807951,353958489412761835735076148101,9049939036094806003795932850651,231415503780696419302859049688951,5918239521518202625716185259986671,151372058882955547343863373309135951,3872146587189935668871553752721374851,99062787694235452378438189484555262851,2534672007661546724355995091899442993151,64861238776544745735113490859309599679211
1,27,703,18630,493507,13084488,346934719,9200318310,244010423359,6472403890902,171701461778887,4555473226164576,120877098447326131,3207786745045982256,85136890951007514451,2259856261094827401540,59992155746494531809211,1592790377946018726488976,42293454414827353745574295,1123150469000342954299795512,29829971531209183663331507779,792351169521411530166124906620,21049044493429563413492435635423,559238073975081646237756659837726,14859718308215604809715553107610483,394887834155903878346392145850934302,10495088116950062217316151981960452567,278963512369356480233896329363985074804,7415791454739777151645228738911665182291,197158822226765550221135116778482310630622
1,28,757,20818,572293,15745366,433225045,11921568148,328095385885,9030563746246,248586263719669,6843635823904516,188427405344536261,5188580764390196470,142889509912504199293,3935494179368613095878,108403990319490631954021,2986332964175336201324290,82276923734069832622645813,2267068316280366143626438168,62473781685343748352058408645,1721779313836952920917062286262,47457357030704153699228773237717,1308205129004356483258292000834866,36065689849434669154477815684487285,994394218550677927680911970804555718,27420081273079784793679548626175242629,756178854667548395501522441334001947580,20855749560066205581371117599063747962181,575270885090097782212258827133014094240474
1,29,813,23171,660157,18822595,536706829,15305563421,436521114149,12451046990579,355181845293997,10133043185781657,289116714650819581,8249936632115276963,235435559490653339749,6719507733362177913671,191799172836657329724061,5475197444832382832188023,156313515608451739900423405,4463102577514322081353883885,127444381883767934879534065149,3639551784365351475395079619427,103948536422266943560291272155533,2969149090570388647715215036335407,84818123587121369008455954670717453,2423194178254316037418104377348750579,69235772716827132458064419619523249117,1978406382853279881219912031596293507345,56538327792762642703785924952993350473341,1615893610696149233667984360340099929862463
1,30,871,25695,757771,22363235,660017671,19481711235,575094892151,16978277048889,501290021299471,14802184744076535,437123175926261371,12909904809201475755,381314550160121543147,11263796019988031562825,332756974309995699127171,9831289146379614210670995,290492285442632026864271071,8584193197444520829249402411,253690975934181769393972747211,7498098070314395594311439532615,221634659345677575185181809880871,6551859819427789284422616498367285,193700958832109653472278869941632987,5727156971065749952810953153626377185,169350479222832424602024564846733181631,5008107954159456730841641880075928170115,148115571838865133290971440871344271500571,4380941121765795903257090049713083340841113
1,31,931,28396,865831,26417766,806087731,24598893886,750735796251,22913829131020,699434263309531,21351815328940516,651870484418849431,19903359659031352486,607756999456312973295,18559744484211378443326,566829439656631951687231,17312951722169544193241346,528844607893178747090225131,16155604435954125558721934752,493578723351978606815795518791,15080913732051730942295906206546,460825815710838272353857575838931,14082630186855320351855109552542816,430396255820054333353492559951407495,13154999398268158013747348086894193716,402115411031001309585839213567746967771,12292721304211967718700931013304489991896,375822414365710275166336898670900095304631,11490912941708727912484866275352976919381288
